date_posted,headline,post_body,low_temp,avg_temp,high_temp,inches_precip,miles_visible,max_wind,sea_pressure
2020-07-03,07-02-2020 Lots of action,"We had another great day of offshore fishing today. We had stops for yellowtail, yellowfin tuna, bluefin tuna, and dorado! lots of action today and the guys are loving every bit. We have one more day out here and we are hoping for more of the same. Wish us luck  Matt and Indy crew",63.0,68.25,75.0,0.0,10.0,16.0,30.01
2020-07-01,trip 20-8 Rogers 5 day,We are off to a good start out here on our Rogers 5 day trip. WE have good weather and good tuna fishing thus far. We are going to hang out and try for some more tomorrow. Wish us luck,65.0,67.54,70.0,0.0,10.0,12.0,29.92
2020-07-01,trip 20-8 jp winners,"﻿Jackpot winners 8 day Seeker
1 Manny Ignacio 42.3
2 Chance Barber 39.6
3 Ryan Valterria 39.4
Thanks again guys hope to see you soon!",65.0,67.54,70.0,0.0,10.0,12.0,29.92
2020-06-28,06-28-2020 BLUEFIN SAMPLES,"We had a little sample of bluefin yesterday in the 25-35 lb class. We have been working our way north for our final day of fishing. Seems like there is a good spread of fish up and down the coast. We are kelping our way up looking for tuna and we will keep you posted if we run into anything

Matthew R Kaullen",64.0,66.75,71.0,0.0,10.0,10.0,29.9
2020-06-25,GREAT DAY ON THE WATER,We have had great fishing for big Yellowtail today. The dropper loop as well as the flyline bait has produced. Lots of personal bests today. Lets see if we can keep it going. The weather is back to hot and balmy and we are really enjoying the nice fish to go with it. Matt & the Indy crew,63.0,65.94,70.0,0.0,10.0,10.0,29.88
2020-06-22,20-7 Another trip underway,Hey guys we left yesterday with a great group of anglers on our seeker sponsored trip. We have our good friend Lori as the charter master and we are beyond eager to get into some action! It’s great to be back on the water. We will keep you posted throughout the trip on what we do. Wish us luck. Matt and Independence crew.,65.0,67.48,71.0,0.0,10.0,12.0,29.99
2020-06-21,TRIP 20-6 JACKPOT WINNERS,"TRIP 20-6 JP WINNERS
The John Collins 8 day returned this morning with a beautiful catch of Yellowtail and Tuna. A great bunch of anglers and a good time was had by all. Jackpot winners are:
first place Mike Haddock 123 lb BFT
second place Jim Mitchell 119 lb BFT
third place Craig Carlson 69.4 lb BFT",65.0,66.43,69.0,0.0,10.0,9.0,29.99
2020-06-18,20-06 YF & BF on the bite,"Good evening everyone, we had another great day of fishing today on both yellowfin and bluefin tuna. Beautiful weather and all day biting fish made for a perfect offshore day. Tomorrow we are going to do a little trophy hunting on the bigger tuna that had been around. Good night Mark and the Indy crew",63.0,66.15,70.0,0.0,10.0,12.0,29.97
2020-06-18,20-6 Lower Zone Yellowtail,"Good day everyone, we finished off in the lower zone with another fantastic day of yellowtail fishing. We were able to tank up on some large scad mackerel  during the night and the fish really responded to it! We ended with limits again on beautiful 20 to 40 pound fish for the day. Weather continues to improve all the time as well. With Tuna on everyone’s mind we are heading North looking to finish up the trip on bluefin and yellowfin tuna. Wish us luck the Independence crew.  On a side note we have a few open spots on upcoming trips if you want to get away and enjoy the outdoors!!!!  give Judy a call at the office",63.0,66.15,70.0,0.0,10.0,12.0,29.97
2020-06-16,6/15/2020 HELLO AGAIN FROM INDY,"Hello again from the Independence! We started the trip looking for that better grade yellowtail that we had last spring on our 7 and 8 day trips. Well we got them on the bite again and by days end we had our daily limits of 18 to 35 pound fish. Dropper loops and egg sinker rigs were by far the best way to go but the yoyo jig guys had plenty of bites as well. Weather was good so we are going to spend the night and get another day in on these beauties. Wish us luck, Mark and the Indy crew.",64.0,66.47,70.0,0.0,10.0,10.0,29.97
2020-06-15,TRIP 20-6 FIRST DAY,Sample Yellow tail this morning,65.0,67.25,71.0,0.0,10.0,10.0,29.97
2020-06-15,John Collins Season Opener,INDEPENDENCE STRONG !!!,65.0,67.25,71.0,0.0,10.0,10.0,29.97
2020-06-07,EVERYTHING IS A GO,"As of 1:00 PM this afternoon we received an E-Mail from Ken Franke, president of California Sportfishing Assn {SAC} that the sportfishing fleet could immediately begin running trips out of San Diego. Obviously this is wonderful news. For those that have been waiting for this news to book their trip, I would highly recommend you visit our website, go to the schedule and see what is left to book. For these trips that still have openings they are expected to fill rather quickly. One final note I would like to thank Ken Franke for all of his hard work and those of you that sent the E-Mail to our governor. There is no doubt both of these helped a lot. John Collins",64.0,67.67,72.0,0.03,10.0,13.0,29.95
2020-06-04,E-Mail Governor Newsom,"Dear Governor Newsom,",63.0,66.03,70.0,0.0,10.0,13.0,29.9
2020-05-30,Update on future trips,"The San Diego city council is scheduled to meet on Tues June second. The ability of the San Diego Sportfishing fleet to conduct their business is on the agenda. It is hoped we will receive some good news on our ability to be able to start running trips. As soon as we get the word on what will be required it will be posted on our website and facebook page. All of the boats have submitted a plan which we believe addresses all of the necessary precautions to ensure the well being of all our passengers. also a huge thank you to Ken Franke, the president of the   Sportfishing Association of  California {SAC} for his tireless efforts in getting our fleet back out on the water. Thank you all for your patience and understanding. John Collins",65.0,68.15,72.0,0.0,10.0,15.0,30.0
2020-05-23,GETTING READY,"We have been getting a lot of calls over the past several days wanting to know what the requirements will be, once we get permission to start running trips. At this time we can only speculate on what those requirements will be. Rather than putting a bunch of what we believe those requirements will be, we have opted to wait and find out exactly what we have to do and what you will have to do in order to be able to start running trips. We do not want to put a bunch of requirements up on our website just to have to go in and change them. We hope you understand and rest be assured once we find out what will be required it will immediately be posted. Thank you for your understanding.",63.0,66.04,68.0,0.0,10.0,10.0,29.95
2020-04-17,04/17/2020,"04/17/2020, This is what was happening to the boat while in port. Getting ready for another great season. We hope it will happen soon. Take care everyone, Stay safe. I know everyone is anxious to get out of the house. Paul Strasser",60.0,62.74,67.0,0.0,10.0,13.0,30.04
2020-02-27,engines photos,more photos of the engines today,52.0,68.5,82.0,0.0,10.0,9.0,30.17
2020-02-20,Engine Mitsubishi,"I'm hoping you will all get the full story on the engines, this is how it was sent to me.",52.0,59.37,72.0,0.0,10.0,12.0,30.11
2020-02-20,New engine photos,removing old and Lowering engines into place,52.0,59.37,72.0,0.0,10.0,12.0,30.11
2020-01-24,trip 20-1 JACKPOT WINNERS,"Jackpot winners
1 Jerome Melad 270.4
2 John Kerner 234.6
3 Darrin Seiji 213.6

We would like to thank all you guys once again for a great trip. We look forward to seeing you guys again very soon! Thanks for another great trip.",53.0,57.98,66.0,0.0,10.0,8.0,30.02
2020-01-20,trip 20-1 Excellent Photos,Great performance from a couple of great guys,55.0,60.12,65.0,0.0,10.0,9.0,30.13
2020-01-17,trip 20-1 jerome,Jerome added another notch to his belt. Great job.,52.0,57.03,63.0,0.02,10.0,9.0,30.24
2020-01-16,trip 20-1 jOHN COLLINS,"We are now back in WIFI area, so we will be posting more fish pictures as they arrive. Thanks for patients Indy Crew",54.0,57.44,62.0,0.0,10.0,12.0,30.15
2020-01-15,trip 20-1 jOHN COLLINS ,WE are back online down here after a few days out of the coverage area. We have had very consistent fishing down here for yellowfin tuna anywhere from 60-160 pounds with a few bigger. We couldn’t ask for much more as this very landable fish have kept us busy. We had good fishing today on the 100-160 pound range and we have some nice and calm weather for a change. All is well here on the Independence and we have one more full day of fishing. We really hope to end on a bang but satisfaction is amongst us.,46.0,54.68,63.0,0.0,10.0,9.0,30.06
2020-01-12,Trip 20-1 John Collins ,"Good morning everyone, just a quick update on the fishing trip so far, Keep in mind, Matt is calling in on his Sat phone, so no pictures until the get back into WIFI area. Fishing the last few days has been very good with tuna ranging in the 60 - 120 lb category, one cow so far over 200 lb Weather has been great with very little wind. When I get more info I will be posting for you. Tune in again with more updates in the next few days as they want to take advantage of great conditions.Indy Office",50.0,56.38,63.0,0.0,10.0,10.0,30.1
2019-12-30,DECENT BLUEFIN FISHING & ETA,"Finished off the trip this morning with some decent Bluefin Tuna this morning. We are presently on our way to Ensenada to clear out of Mexico and then head up to San Diego. We expect to arrive at Point Loma Sportfishing around 6:30-6:45 Tuesday morning.
Here is wishing everyone a safe and Happy New Year. ",52.0,56.88,63.0,0.0,10.0,10.0,30.03
2019-12-29,GOOD TIMES,"Aftco 5 day after Christmas trip is in full swing. We started out the trip with some awesome give-aways including shirts hats , fluorocarbon as well as a bunch of other great stuff all handed out by our charter master Christie from Aftco. The bite has been slow thus far with fish to look at and tough to catch. We spent one day chasing Yellowfin around and had a decent reaction but very hard to get a fish to chase a bait with a hook in it. Yesterday we had some fun times Yellowtailin in perfect weather and enjoyable scenery. We have a very nice group of anglers onboard from all over the country and have managed a few personal bests. We have one last day of fishing and we are hoping to end with a bang.",46.0,55.08,62.0,0.0,10.0,9.0,30.21
2019-12-15,TRIP 1929 JP WINNERS,"We are welcomed back with 11 fish over 200 lb and 1 fish over 300 lbs What a great group of anglers and a great catch. Thanks again guys see y’all again next year.
Jackpot winners are.
1 Jim Bowman 300.1 YFT
2 Sal Proetto 273 YFT
3 Joe Solomon 268.2 YFT",53.0,60.18,65.0,0.0,10.0,15.0,30.1
2019-12-13,ETA for  Saturday 12.14.2019,"Good morning Friends, Family and Anglers, I want to let everyone know that we had an  excellent trip and this morning Skipper Matthew has reported the Indy will arrive at approximately 5:30 am on 12.14.2019. Your loved ones will soon be home with great stories and memories to share. Matt & Crew",53.0,58.74,67.0,0.0,10.0,8.0,30.15
2019-12-11,HEADING HOME,"We finished up down below here and we are making the long journey back home. The guys are all sharing fish stories and we have begun breaking our gear down. The last few days were a little bit slower in regards to the 200+ pound fish. We still saw a few around and had a couple shots but didn’t get the feeling a bunch were around. Nevertheless we had a fantastic trip down here and have a great catch to bring home. And so the long trek is underway and all onboard are probably a bit sore , tired and excited to do it again. I know I am!",50.0,58.3,66.0,0.0,10.0,12.0,30.21
2019-12-10,trip 1929 Mike Banda,,50.0,58.72,70.0,0.0,10.0,8.0,30.22
2019-12-07,trip 1929 Report today,WE are piecing it together down here with some grande grade fish. We have had 11 cows the past few days and im sure there are more around. Heavy gear and big baits is the name of the game. We have had a few heartbreaks but everyone is in great spirits with a chance at a fish of a lifetime. The weather remains beautiful if hot and balmy is your cup of tea. We are staying put trying for trophies and will check back soon. Wish us all luck. Matt and Independence crew,63.0,64.52,66.0,0.02,10.0,7.0,30.17
